n1,n2,edge_dir
ENSMUSG00000034584-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000034584-P,"1,3,5-Benzetriol",1
ENSMUSG00000034584-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000034584-P,"2,2-Diallylpyrrolidine",1
ENSMUSG00000034584-P,3-Indoleacetic acid,1
ENSMUSG00000034584-P,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-1
ENSMUSG00000034584-P,Ammeline,1
ENSMUSG00000034584-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000068921-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
ENSMUSG00000068921-P,Nonanal,-1
ENSMUSG00000044224-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000044224-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000044224-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000044224-P,10-Heptadecenoic acid,1
ENSMUSG00000044224-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000044224-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000044224-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000044224-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000044224-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000044224-P,3-Indoleacetic acid,1
ENSMUSG00000044224-P,3-Ureidopropionic acid,1
ENSMUSG00000044224-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000044224-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000044224-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000044224-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000044224-P,Acetoacetic acid,1
ENSMUSG00000044224-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000044224-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000044224-P,Benzophenone,1
ENSMUSG00000044224-P,Butanedioic acid,1
ENSMUSG00000044224-P,Butylmethylamine,1
ENSMUSG00000044224-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000044224-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000044224-P,Dinoseb ,1
ENSMUSG00000044224-P,Diphenyl ether,1
ENSMUSG00000044224-P,Indole-3-lactic acid,1
ENSMUSG00000044224-P,Isopropyl palmitate,1
ENSMUSG00000044224-P,Ketamine ,1
ENSMUSG00000044224-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000044224-P,Levulinic acid,1
ENSMUSG00000044224-P,Methyl aminoacetate,1
ENSMUSG00000044224-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000044224-P,Niclosamide,1
ENSMUSG00000044224-P,Nonanal,1
ENSMUSG00000044224-P,Phenoxyacetic acid,1
ENSMUSG00000044224-P,Phosalone,-1
ENSMUSG00000044224-P,Pimelic acid,1
ENSMUSG00000044224-P,Propylamine,1
ENSMUSG00000044224-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000044224-P,Tartronic acid,1
ENSMUSG00000030216-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000030216-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000030216-P,"1,3,5-Benzetriol",1
ENSMUSG00000030216-P,10-Heptadecenoic acid,1
ENSMUSG00000030216-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000030216-P,2-Amino-4-methylphenol,1
ENSMUSG00000030216-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000030216-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000030216-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000030216-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000030216-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000030216-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000030216-P,3-Indoleacetic acid,1
ENSMUSG00000030216-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000030216-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000030216-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000030216-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000030216-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000030216-P,5-Hydroxyquinoline,1
ENSMUSG00000030216-P,Acetoacetic acid,1
ENSMUSG00000030216-P,Ammeline,1
ENSMUSG00000030216-P,Arachidonic acid,1
ENSMUSG00000030216-P,Benzeneacetic acid,1
ENSMUSG00000030216-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000030216-P,Benzophenone,1
ENSMUSG00000030216-P,Butylmethylamine,1
ENSMUSG00000030216-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000030216-P,"Cyclopentanone, 2,2,4-trimethyl-",1
ENSMUSG00000030216-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000030216-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000030216-P,Dinoseb ,1
ENSMUSG00000030216-P,Diphenyl ether,1
ENSMUSG00000030216-P,Indole-3-lactic acid,1
ENSMUSG00000030216-P,Isopropyl palmitate,1
ENSMUSG00000030216-P,Ketamine ,1
ENSMUSG00000030216-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000030216-P,Methyl aminoacetate,1
ENSMUSG00000030216-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000030216-P,Neostigmine ,1
ENSMUSG00000030216-P,Niclosamide,1
ENSMUSG00000030216-P,Nonanal,1
ENSMUSG00000030216-P,Phenoxyacetic acid,1
ENSMUSG00000030216-P,Phosalone,-1
ENSMUSG00000030216-P,Pimelic acid,1
ENSMUSG00000030216-P,Propylamine,1
ENSMUSG00000030216-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000030216-P,Tartronic acid,1
ENSMUSG00000030216-P,Triethanolamine,1
ENSMUSG00000071072-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000071072-P,3-Ureidopropionic acid,1
ENSMUSG00000071072-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000071072-P,Benzeneacetic acid,1
ENSMUSG00000071072-P,Butanedioic acid,1
ENSMUSG00000071072-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000071072-P,Dinoseb ,1
ENSMUSG00000071072-P,L-Proline,1
ENSMUSG00000071072-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000071072-P,Phosalone,-1
ENSMUSG00000071072-P,Xylazine,1
ENSMUSG00000021243-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
ENSMUSG00000021243-P,"1,3,5-Benzetriol",-1
ENSMUSG00000021243-P,10-Heptadecenoic acid,-1
ENSMUSG00000021243-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000021243-P,2-Amino-4-methylphenol,-1
ENSMUSG00000021243-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000021243-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000021243-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000021243-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000021243-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000021243-P,5-Hydroxyquinoline,-1
ENSMUSG00000021243-P,Arachidonic acid,-1
ENSMUSG00000021243-P,Benzophenone,-1
ENSMUSG00000021243-P,Butylmethylamine,-1
ENSMUSG00000021243-P,"Cyclopentanone, 2,2,4-trimethyl-",-1
ENSMUSG00000021243-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000021243-P,Dinoseb ,-1
ENSMUSG00000021243-P,Diphenyl ether,-1
ENSMUSG00000021243-P,Indole-3-lactic acid,-1
ENSMUSG00000021243-P,Isopropyl palmitate,-1
ENSMUSG00000021243-P,"L-Tryptophan, N-acetyl-1",-1
ENSMUSG00000021243-P,Methyl aminoacetate,-1
ENSMUSG00000021243-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000021243-P,Neostigmine ,-1
ENSMUSG00000021243-P,Niclosamide,-1
ENSMUSG00000021243-P,Nonanal,-1
ENSMUSG00000021243-P,Phenoxyacetic acid,-1
ENSMUSG00000021243-P,Propylamine,-1
ENSMUSG00000021243-P,Tartronic acid,-1
ENSMUSG00000021243-P,Triethanolamine,-1
ENSMUSG00000016495-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000016495-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000016495-P,"1,3,5-Benzetriol",1
ENSMUSG00000016495-P,2-Amino-4-methylphenol,1
ENSMUSG00000016495-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000016495-P,3-Indoleacetic acid,1
ENSMUSG00000016495-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000016495-P,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-1
ENSMUSG00000016495-P,5-Hydroxyquinoline,1
ENSMUSG00000016495-P,Ammeline,1
ENSMUSG00000016495-P,Arachidonic acid,1
ENSMUSG00000016495-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000016495-P,"Cyclopentanone, 2,2,4-trimethyl-",1
ENSMUSG00000016495-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000016495-P,Dinoseb ,1
ENSMUSG00000016495-P,Isopropyl palmitate,1
ENSMUSG00000016495-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000016495-P,Neostigmine ,1
ENSMUSG00000016495-P,Phenoxyacetic acid,1
ENSMUSG00000016495-P,Phosalone,-1
ENSMUSG00000068284-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000068284-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000068284-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000068284-P,"1,3,5-Benzetriol",1
ENSMUSG00000068284-P,10-Heptadecenoic acid,1
ENSMUSG00000068284-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000068284-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000068284-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000068284-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000068284-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000068284-P,3-Indoleacetic acid,1
ENSMUSG00000068284-P,3-Ureidopropionic acid,1
ENSMUSG00000068284-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000068284-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000068284-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000068284-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000068284-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000068284-P,Acetoacetic acid,1
ENSMUSG00000068284-P,Benzeneacetic acid,1
ENSMUSG00000068284-P,Benzophenone,1
ENSMUSG00000068284-P,Butylmethylamine,1
ENSMUSG00000068284-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000068284-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000068284-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000068284-P,Dinoseb ,1
ENSMUSG00000068284-P,Diphenyl ether,1
ENSMUSG00000068284-P,Glyceric acid,1
ENSMUSG00000068284-P,Indole-3-lactic acid,1
ENSMUSG00000068284-P,Isopropyl palmitate,1
ENSMUSG00000068284-P,Ketamine ,1
ENSMUSG00000068284-P,L-Proline,1
ENSMUSG00000068284-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000068284-P,Levulinic acid,1
ENSMUSG00000068284-P,Methyl aminoacetate,1
ENSMUSG00000068284-P,Niclosamide,1
ENSMUSG00000068284-P,Nonanal,1
ENSMUSG00000068284-P,Phosalone,-1
ENSMUSG00000068284-P,Pimelic acid,1
ENSMUSG00000068284-P,Propylamine,1
ENSMUSG00000068284-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000068284-P,Triethanolamine,1
ENSMUSG00000068284-P,Xylazine,1
ENSMUSG00000033237-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000033237-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000033237-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000033237-P,"1,3,5-Benzetriol",1
ENSMUSG00000033237-P,10-Heptadecenoic acid,1
ENSMUSG00000033237-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000033237-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000033237-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000033237-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000033237-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000033237-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000033237-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000033237-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000033237-P,5-Hydroxyquinoline,1
ENSMUSG00000033237-P,Acetoacetic acid,1
ENSMUSG00000033237-P,Arachidonic acid,1
ENSMUSG00000033237-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000033237-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000033237-P,Benzophenone,1
ENSMUSG00000033237-P,Butylmethylamine,1
ENSMUSG00000033237-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000033237-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000033237-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000033237-P,Dinoseb ,1
ENSMUSG00000033237-P,Diphenyl ether,1
ENSMUSG00000033237-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000033237-P,Levulinic acid,1
ENSMUSG00000033237-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000033237-P,Niclosamide,1
ENSMUSG00000033237-P,Phenoxyacetic acid,1
ENSMUSG00000033237-P,Pimelic acid,1
ENSMUSG00000033237-P,Tartronic acid,1
ENSMUSG00000033237-P,Triethanolamine,1
ENSMUSG00000033237-P,Xylazine,1
ENSMUSG00000041126-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000041126-P,"2,2-Diallylpyrrolidine",-1
ENSMUSG00000041126-P,Butanedioic acid,-1
ENSMUSG00000041126-P,L-Proline,-1
ENSMUSG00000057421-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
ENSMUSG00000022781-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000022781-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000022781-P,"1,3,5-Benzetriol",1
ENSMUSG00000022781-P,10-Heptadecenoic acid,1
ENSMUSG00000022781-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000022781-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000022781-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000022781-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000022781-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000022781-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000022781-P,3-Indoleacetic acid,1
ENSMUSG00000022781-P,3-Ureidopropionic acid,1
ENSMUSG00000022781-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000022781-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000022781-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000022781-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000022781-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000022781-P,Benzeneacetic acid,1
ENSMUSG00000022781-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000022781-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000022781-P,Benzophenone,1
ENSMUSG00000022781-P,Butylmethylamine,1
ENSMUSG00000022781-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000022781-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000022781-P,Dinoseb ,1
ENSMUSG00000022781-P,Diphenyl ether,1
ENSMUSG00000022781-P,Glyceric acid,1
ENSMUSG00000022781-P,Indole-3-lactic acid,1
ENSMUSG00000022781-P,Isopropyl palmitate,1
ENSMUSG00000022781-P,Ketamine ,1
ENSMUSG00000022781-P,Methyl aminoacetate,1
ENSMUSG00000022781-P,Nonanal,1
ENSMUSG00000022781-P,Phenoxyacetic acid,1
ENSMUSG00000022781-P,Phosalone,-1
ENSMUSG00000022781-P,Pimelic acid,1
ENSMUSG00000022781-P,Propylamine,1
ENSMUSG00000022781-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000022781-P,Tartronic acid,1
ENSMUSG00000022781-P,Triethanolamine,1
ENSMUSG00000105382-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000105382-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000105382-P,"1,3,5-Benzetriol",1
ENSMUSG00000105382-P,10-Heptadecenoic acid,1
ENSMUSG00000105382-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000105382-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000105382-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000105382-P,3-Indoleacetic acid,1
ENSMUSG00000105382-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000105382-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000105382-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000105382-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000105382-P,Benzophenone,1
ENSMUSG00000105382-P,Butylmethylamine,1
ENSMUSG00000105382-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000105382-P,Dinoseb ,1
ENSMUSG00000105382-P,Diphenyl ether,1
ENSMUSG00000105382-P,Indole-3-lactic acid,1
ENSMUSG00000105382-P,Isopropyl palmitate,1
ENSMUSG00000105382-P,Ketamine ,1
ENSMUSG00000105382-P,Levulinic acid,1
ENSMUSG00000105382-P,Methyl aminoacetate,1
ENSMUSG00000105382-P,Niclosamide,1
ENSMUSG00000105382-P,Nonanal,1
ENSMUSG00000105382-P,Phosalone,-1
ENSMUSG00000105382-P,Pimelic acid,1
ENSMUSG00000105382-P,Propylamine,1
ENSMUSG00000105382-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000105382-P,Xylazine,1
ENSMUSG00000003184-P,3-Ureidopropionic acid,1
ENSMUSG00000003184-P,Xylazine,1
ENSMUSG00000005469-P,1-(3-Methylphenyl)piperazine,-1
ENSMUSG00000005469-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
ENSMUSG00000005469-P,10-Heptadecenoic acid,-1
ENSMUSG00000005469-P,2-Amino-4-methylphenol,-1
ENSMUSG00000005469-P,2-Ethyl-3-hydroxypropionic acid,-1
ENSMUSG00000005469-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000005469-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-1
ENSMUSG00000005469-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000005469-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000005469-P,5-Hydroxyquinoline,-1
ENSMUSG00000005469-P,Ammeline,-1
ENSMUSG00000005469-P,Arachidonic acid,-1
ENSMUSG00000005469-P,Benzophenone,-1
ENSMUSG00000005469-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000005469-P,Diphenyl ether,-1
ENSMUSG00000005469-P,Indole-3-lactic acid,-1
ENSMUSG00000005469-P,Neostigmine ,-1
ENSMUSG00000005469-P,Niclosamide,-1
ENSMUSG00000005469-P,Pimelic acid,-1
ENSMUSG00000005469-P,Triethanolamine,-1
ENSMUSG00000049295-P,1-(3-Methylphenyl)piperazine,-1
ENSMUSG00000049295-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
ENSMUSG00000049295-P,"1,3,5-Benzetriol",-1
ENSMUSG00000049295-P,10-Heptadecenoic acid,-1
ENSMUSG00000049295-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000049295-P,2-Amino-4-methylphenol,-1
ENSMUSG00000049295-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000049295-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000049295-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000049295-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000049295-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000049295-P,5-Hydroxyquinoline,-1
ENSMUSG00000049295-P,Acetoacetic acid,-1
ENSMUSG00000049295-P,Ammeline,-1
ENSMUSG00000049295-P,Arachidonic acid,-1
ENSMUSG00000049295-P,Benzophenone,-1
ENSMUSG00000049295-P,Butylmethylamine,-1
ENSMUSG00000049295-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000049295-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000049295-P,Dinoseb ,-1
ENSMUSG00000049295-P,Diphenyl ether,-1
ENSMUSG00000049295-P,Isopropyl palmitate,-1
ENSMUSG00000049295-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000049295-P,Neostigmine ,-1
ENSMUSG00000049295-P,Nonanal,-1
ENSMUSG00000049295-P,Phenoxyacetic acid,-1
ENSMUSG00000049295-P,Tartronic acid,-1
ENSMUSG00000049295-P,Triethanolamine,-1
ENSMUSG00000070348-P,"1,3,5-Benzetriol",1
ENSMUSG00000070348-P,10-Heptadecenoic acid,1
ENSMUSG00000070348-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000070348-P,2-Amino-4-methylphenol,1
ENSMUSG00000070348-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000070348-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000070348-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000070348-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000070348-P,3-Ureidopropionic acid,1
ENSMUSG00000070348-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000070348-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000070348-P,4-(Methoxycarbonyl)phenol,1
