node,BiBC
Ethyl glycolate-F,0.0
Levoglucosan-F,0.0
N-Acetyl glucosamine methoxime-F,0.0
"(S,S)-(-)-Hydrobenzoin-P",0.0
1-Tetracosene-F,0.0
beta-Arabinopyranose-F,0.0
Desmethylverapamil-F,0.0
Dihydroxyacetone-F,0.0
D-Mannopyranose-F,0.0
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-P",0.0
L-Norvaline-F,0.0
beta-Alanine-F,0.0
D-(+)-Galactopyranose-F,0.0
L-Aspartic acid-F,0.0
Suberic acid-F,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one-P",0.0
3-Hydroxypicolinic acid-F,0.0
Acetohydroxamic acid-F,0.0
3-Buten-2-one-F,0.0
"Arabinofuranose, 1,2,3,5-tetrakis-F",0.0
1-(3-Methylphenyl)piperazine-P,0.0
Deoxyribopyranose-F,0.0
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-P",0.0
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F",0.0
1-Aminocyclopropanecarboxylic acid-P,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",0.0
2-Aminoadipic acid-F,0.0
2-Pentenedioic acid-F,0.0
"3,4-Dimethoxymandelic acid-F",0.0
3-Pyridylcarbinol-F,0.0
L-Proline-F,0.0
L-Threonine-F,0.0
L-Valyl-L-leucine-F,0.0
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside-F,0.0
Methylmaleic acid-F,0.0
Picolinic acid-F,0.0
"1-Butanamine, N,N-diethyl--P",0.0
Serine-F,0.0
Tyrosine-F,0.0
"1-Cyclohexanone, 3-butyl-3-methyl--P",0.0
"Benzaldehyde, 2,5-dimethoxy-F",0.0
Ethanolamine-F,0.0
Protocatechoic acid-F,0.0
Supraene-F,0.0
1-Cyclopentylethanol-P,0.0
1-Dodecanol-F,0.0
"2,3-Butanediol-F",0.0
alpha-L-(-)-Fucopyranose-F,0.0
Hydroquinone-F,0.0
Octanoic acid-F,0.0
"1-Decene, 8-methyl--P",0.0
Isocitric acid lactone-F,0.0
Pyrrole-2-carboxylic acid-F,0.0
1-Hexanol-P,0.0
Phloroglucinol-F,0.0
"3-Ethyl-3-methyl-pyrrolidine-2,5-dione-F",0.0
1-Hydroxy-3-methoxy-6-methylanthraquinone-P,0.0
1-Octadecanol-F,0.0
4-Methylvaleric acid-F,0.0
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-F",0.0
"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F",0.0
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F",0.0
"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-F",0.0
Decyl oleate-F,0.0
D-Xylose-F,0.0
Glycerol-F,0.0
L-Rhamnose-F,0.0
Phenol-F,0.0
Stearic acid-F,0.0
Trisaminol-F,0.0
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",0.0
"2,4-Di-tert-butylphenol-F",0.0
3-O-methyl-beta-D-Glucopyranose-F,0.0
DL-Phenylalanine-F,0.0
Dodecanamide-F,0.0
Pipecolic acid-F,0.0
Sebacic acid-F,0.0
Tetrahydrolinalool-F,0.0
1-Monoacetin-P,0.0
10-Heptadecenoic acid-F,0.0
3-Oxo-1-cyclohexene-1-carboxylic acid-F,0.0
Hexanoic acid-F,0.0
Phenylalanine-F,0.0
Xylazine-F,0.0
1-Octadecanol-P,0.0
Hymexazole-F,0.0
"1-Octanol, 2-butyl--P",0.0
Menthol-F,0.0
Propylamine-F,0.0
1-Phenethylamine-P,0.0
2-Aminobutanoic acid-F,0.0
4-Hydroxybenzaldehyde-F,0.0
4-Hydroxybenzoic acid-F,0.0
"Hexadecanoic acid, ethyl ester-F",0.0
Kojic acid-F,0.0
Methylsuccinic acid-F,0.0
Octadecyl octyl ether-F,0.0
"1-Phenyl-1,2-ethanediol-P",0.0
"1,2,4,5-Cyclohexanetetrol-F",0.0
3-Deoxyhexitol-F,0.0
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl--P",0.0
4-hydroxy-3-penten-2-one-F,0.0
"1-Propanamine, N,N-diethyl--P",0.0
3-Methylvaleric acid-F,0.0
1-Tetradecanol-P,0.0
8-Hydroxy-5-(hydroxymethyl)quinoline-F,0.0
Butanedioic acid-F,0.0
D-(-)-Ribofuranose-F,0.0
Dodecanoic acid-F,0.0
D-Psicofuranose-F,0.0
Ferulic acid-F,0.0
Tricine-F,0.0
Uracil-F,0.0
"1,1'-Biphenyl, 3,4-diethyl--P",0.0
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",0.0
D-(-)-Fructofuranose-F,0.0
L-Isoleucine-F,0.0
"1,2-Benzenedicarboxylic acid-P",0.0
D-(+)-Glucosamine-F,0.0
Uridine-F,0.0
"1,2-Butanediol-P",0.0
3-(3-Hydroxyphenyl)propanoic acid-F,0.0
3-Hexenedioic acid-F,0.0
"Hexonic acid, 3-deoxy-, gamma-lactone-F",0.0
L-(+)-Rhamnopyranose-F,0.0
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene-P",0.0
L-Hydroxyproline-F,0.0
"2,5-Dimethoxybenzhydrazide-F",0.0
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane-P",0.0
2-Amino-4-tert-butylphenol-F,0.0
5-Hydroxy-2-methylpyridine-F,0.0
Propanedioic acid-F,0.0
"Propanoic acid, 2-methyl-, hexyl ester-F",0.0
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene-P",0.0
alpha-D-Xylopyranose-F,0.0
"cis-4,5-Dihydroxy-o-dithiane-F",0.0
"L-Valinamide, N(2),N(2)-dimethyl-F",0.0
N-Acetyl-L-phenylalanine-F,0.0
N-Methyl-L-proline-F,0.0
Pyridoxine-F,0.0
"1,3-bis[(Trimethylsilyl)ethynyl]benzene-P",0.0
Anthranilic acid-F,0.0
"1,3-Cyclohexanebis(methylamine)-P",0.0
Monomethyl succinate-F,0.0
"N-Acetyl-D-galactosamine, (R,R,R,R)-F",0.0
"1,3,5-Benzetriol-P",0.0
3-Methyl-2-furoic acid-F,0.0
Phthalimide-F,0.0
Pyrogallol-F,0.0
"1,3,5-Trimethyl-1H-pyrazol-4-amine-P",0.0
"Dimethyl hexopyranosiduronate, alpha-D-F",0.0
Norketamine-F,0.0
"1,4-Butanediol-P",0.0
1-Octanol-F,0.0
2-Butenedioic acid-F,0.0
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl-P",0.0
"1,5-Anhydroglucitol-P",0.0
10-Heptadecenoic acid-P,0.0
L-Serine-F,0.0
3-Amino-2-piperidone-F,0.0
Malic acid-F,0.0
12-Hydroxyoctadecanoic acid-P,0.0
Glycolic acid-F,0.0
Hexanedioic acid-F,0.0
Levulinic acid-F,0.0
Ser-Leu-F,0.0
12-Oxooctadecanoate-P,0.0
Cinnamic acid-F,0.0
D-Fucitol-F,0.0
13-Docosenamide-P,0.0
Glyceric acid-F,0.0
"15-Oxo-11Z,13E-eicosadienoic acid-P",0.0
2-Octanol-F,0.0
"Gulonic acid, gamma-lactone-F",0.0
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl--P",0.0
Niacinamide-F,0.0
"3-Hydroxy-2,3-dihydromaltol-F",0.0
3-Hydroxybutyric acid-F,0.0
L-Fucose-F,0.0
Niacin-F,0.0
Syringic acid-F,0.0
"1H-Indole, 1-(trimethysilyl)-2,5-bis[(trimethylsilyl)oxy]--P",0.0
"2-Butenoic acid, 2-hydroxy--F",0.0
"1H-Pyrazole, 3,4-bis(trimethylsilyl)--P",0.0
2-Hydroxy-3-methylbutyric acid-F,0.0
2-Hydroxy-5-methoxybenzaldehyde-F,0.0
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-F",0.0
4-Methoxyphenol-F,0.0
alpha-D-(+)-Talopyranose-F,0.0
Citric acid-F,0.0
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde-P",0.0
alpha-Tocopheryl acetate-F,0.0
"Methyl galactoside (1S,2S,3S,4R,5R)-F",0.0
Ribitol-F,0.0
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid-P,0.0
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",0.0
"D-(+)-Ribono-1,4-lactone-F",0.0
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate-P",0.0
Cytosine-F,0.0
"2-Allyl-1,4-dimethoxybenzene-P",0.0
Lignoceric acid-F,0.0
2-Amino-4-methylphenol-P,0.0
N-Methyl-alpha-aminoisobutyric acid-F,0.0
Butyl Succinate-F,0.0
"D-Erythro-Pentitol, 2-deoxy--F",0.0
"2-Amino-4,6-dihydroxypyrimidine-P",0.0
2-Aminobutanoic acid-P,0.0
2-Butenedioic acid-P,0.0
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",0.0
Heptadecanoic acid-F,0.0
"N,N-Diethyl-carbamate-F",0.0
2-Ethyl-3-hydroxypropionic acid-P,0.0
2-tert-Butyl-4-ethylphenol-F,0.0
3-Hydroxyisovaleric acid-F,0.0
2-Furoic acid-P,0.0
"2-Heptanone, 4,6-dimethyl--P",0.0
2-Pyrrolidinone-F,0.0
2-Heptenoic acid-P,0.0
"Propanoic acid, 2-oxo-F",0.0
Undecanoic acid-F,0.0
2-Hexen-1-ol-P,0.0
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]--P",0.0
Arabinose-F,0.0
Phenylpropanolamine-F,0.0
2-Hydroxy-5-methoxybenzaldehyde-P,0.0
"2',2,3,6'-Tetramethoxychalcone-F",0.0
"2-Methyl-4,6-dinitrophenol-F",0.0
2-Hydroxybutyric acid-P,0.0
Erythritol-F,0.0
2-Isopropyl-5-methyl-1-heptanol-P,0.0
9-Octadecenamide-F,0.0
Cyclohexanol-F,0.0
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate-F",0.0
L-Leucine-F,0.0
2-Ketoisocaproic acid-P,0.0
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",0.0
Ethyl alpha-D-glucopyranoside-F,0.0
2-Methyl-4-pentenoic acid-P,0.0
2-Methylglutaconic acid-P,0.0
2-Naphthol-P,0.0
"9,12-Octadecadienoic acid-F",0.0
phenoxyethanol-F,0.0
2-Oxooctanoic acid-P,0.0
"2-Pentenedioic acid, 3-methyl--P",0.0
2-Pentenoic acid-P,0.0
N-Ethyldiethanolamine-F,0.0
"2-Propanone, bis(1-methylethyl)hydrazone-P",0.0
2-Pyrrolidinone-P,0.0
"Butanoic acid, 3,4-dihydroxy--F",0.0
"2,2-Diallylpyrrolidine-P",0.0
L-Glutamine-F,0.0
2-Ethylhexanoic acid-F,0.0
Dehydroabietic acid-F,0.0
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-P",0.0
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene-P",0.0
"2,2'-Biphenyldiol-P",0.0
"2,3-Butanediol-P",0.0
D-Allofuranose-F,0.0
"2,3,4-Trihydroxybutyric acid tetrakis-P",0.0
"2,5-Di-tert-butyl-4-hydroxyphenol-F",0.0
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-F,0.0
"2,4-Decadienal-P",0.0
"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",0.0
5-Oxohexanoic Acid-F,0.0
6-Hydroxyhexanoic acid-F,0.0
Sedoheptulose anhydride-F,0.0
"2,4-Diamino-6,7-dimethylpteridine-P",0.0
"2,4-Imidazolidinedione, 5,5-dimethyl--P",0.0
"2,5-di-tert-Butyl-1,4-benzoquinone-P",0.0
4-Hydroxybenzeneacetic acid-F,0.0
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",0.0
"2,5-Dimethoxy-4-methylamphetamine-P",0.0
alpha-Linolenic acid-F,0.0
N-(2-hydroxyethyl)-succinimide-F,0.0
Pimelic acid-F,0.0
"2,5-Dimethoxybenzhydrazide-P",0.0
"Pentanoic acid, 4-methyl-2-oxo--F",0.0
"2,5-Dimethoxybenzonitrile-P",0.0
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F",0.0
Pyridoxic acid-F,0.0
Triethanolamine-F,0.0
"2,5-Dimethoxymandelic acid-P",0.0
"2,5-Dimethoxyphenol-P",0.0
"2,5-Piperazinedione, 3-benzyl-6-isopropyl--P",0.0
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine-P",0.0
Thr-Leu-F,0.0
"2,6-Dimethoxybenzylamine-P",0.0
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline-P",0.0
4-Pentenoic acid-F,0.0
Butyl caprylate-F,0.0
"Azetidine, 1-acetyl-2-methyl-F",0.0
"Guanidine, N,N-dimethyl-F",0.0
"Hydantoin, 5-hydroxy-F",0.0
Nonadecanoic acid-F,0.0
Putrescine-F,0.0
Tetrahydrogeranyl formate-F,0.0
"2',2,3,6'-Tetramethoxychalcone-P",0.0
"Pentitol, 3-desoxy-F",0.0
3-(2-Hydroxyethyl)imidazole-2-thione-P,0.0
17-alpha-Hydroxypregnenolone-F,0.0
Valylvaline-F,0.0
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",0.0
"Hexadecanoic acid, tetradecyl ester-F",0.0
3-Amino-2-piperidone-P,0.0
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,0.0
3-Aminobenzoic acid-P,0.0
3-Aminobutanoic acid-P,0.0
"3-Buten-2-one, 3-trimethylsilyloxy--P",0.0
"3-Buten-2-one, 4-(4-methoxyphenyl)--P",0.0
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl--P",0.0
3-Ethylphenol-P,0.0
d-Erythrotetrofuranose-F,0.0
"Hexadecanoic acid, methyl ester-F",0.0
3-Hexenedinitrile-P,0.0
3-Hydroxybutyric acid-P,0.0
3-Hydroxyisovaleric acid-P,0.0
3-Indoleacetic acid-P,0.0
3-Indolepropionic acid-P,0.0
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)--P",0.0
"3,5-Dimethylphenol-F",0.0
"Acetamide, N-(2-butyl)-N-methyl--F",0.0
3-Methoxysalicylic acid-P,0.0
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester-P",0.0
Phloretic acid-F,0.0
3-Methyladenine-P,0.0
"3-Methylpiperazine-2,5-dione, (R)--P",0.0
2'-Desoxyuridine-F,0.0
3-Methylvaleric acid-P,0.0
3-Nonen-1-ol-P,0.0
3-Ureidopropionic acid-P,0.0
"N,N-Diethyl-2-aminoethanol-F",0.0
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino--P",0.0
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)--P",0.0
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde-P",0.0
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol-F",0.0
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-F",0.0
"3,5-di-tert-Butyl-4-hydroxyacetophenone-P",0.0
"3,5-Dimethyl-1,4-diallylpyrazole-P",0.0
"3,5-Dimethylpyrazole-P",0.0
3'-(Trimethylsilyl)oxy-beta-naphthoflavone-P,0.0
"2,3-Dihydroxy-2-methylpropanoic acid-F",0.0
3'-Hydroxyacetophenone-P,0.0
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-P",0.0
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene-P",0.0
4-(Methoxycarbonyl)phenol-P,0.0
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol-P",0.0
4-Cumylphenol-P,0.0
"4-Fluoroaniline, N-trimethylsilyl--P",0.0
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-P,0.0
4-Hydroxybenzaldehyde-P,0.0
4-Hydroxybenzeneacetic acid-P,0.0
4-Hydroxybenzoic acid-P,0.0
D-Glucose-F,0.0
Lactic Acid-F,0.0
4-Hydroxybutanoic acid-P,0.0
4-Hydroxyphenyllactic acid-P,0.0
4-Methoxyphenol-P,0.0
13-Docosenamide-F,0.0
2-Palmitoylglycerol-F,0.0
4-Methylvaleric acid-P,0.0
5-Methyluridine-F,0.0
4-Pyridinol-P,0.0
2'-Deoxyribolactone-F,0.0
"4,4,5,8-Tetramethyl-chroman-2-one-P",0.0
Idoxuridine-F,0.0
"5-Androsten-17alpha-methyl-3beta,17beta-diol-P",0.0
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]--P",0.0
5-Ethyluracil-P,0.0
5-Henicosylresorcinol-P,0.0
5-Hydroxyquinoline-P,0.0
Arabinitol-F,0.0
5-Hydroxytryptophan-P,0.0
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-P",0.0
Deoxycholic Acid-F,0.0
"5,6-Dihydro-5-methyluracil-P",0.0
"5alpha-Pregnane-3,20-dione-P",0.0
6-Hydroxyflavone-beta-D-glucoside-P,0.0
"6,8-Dioxapentadecane-P",0.0
7-(Trimethylsilyl)amino-4-methylcoumarin-P,0.0
Urea-F,0.0
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin-P",0.0
Pentanoic acid-F,0.0
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy--P",0.0
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-P",0.0
9-Hexadecenoic acid-P,0.0
9-Octadecenamide-P,0.0
9-Octadecenoic acid-P,0.0
"9,12-Octadecadienoic acid-P",0.0
Hydracrylic acid-F,0.0
Isopropyl myristate-F,0.0
Isopropyl palmitate-F,0.0
Thymidine-F,0.0
"9(E),11(E)-Conjugated linoleic acid-P",0.0
Campesterol-F,0.0
"9H-Fluorene, 9-methylene--P",0.0
3-Aminobutanoic acid-F,0.0
"Acetamide, 2,2,2-trifluoro--P",0.0
"Acetic acid, bis[(trimethylsilyl)oxyl]--P",0.0
"Acetin, bis-1,3-trimethylsilyl ether-P",0.0
Acetoacetic acid-P,0.0
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno--P",0.0
Aceturic acid-P,0.0
Adipoyl-L-carnitine-P,0.0
"Thymidine, 5'-phosphate-F",0.0
Albizziin-P,0.0
Alloxanic acid-P,0.0
Allylescaline-P,0.0
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)--P",0.0
alpha-Linolenic acid-P,0.0
alpha-Tocopherol-P,0.0
Deoxyglucose-F,0.0
Ammeline-P,0.0
"Arabinofuranose, 1,2,3,5-tetrakis-O--P",0.0
Arachidonic acid-P,0.0
Arsenous acid-P,0.0
Atrazine desethyl-P,0.0
Azatadine-P,0.0
"Azetidine, 1-acetyl-2-methyl--P",0.0
Aconitic acid-F,0.0
D-Fructose-F,0.0
"Aziridine, 1-(2-buten-2-yl)--P",0.0
"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",0.0
"Benzaldehyde, 2,5-dimethyl--P",0.0
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis--P",0.0
"Benzene, 1,3-bis(1,1-dimethylethyl)--P",0.0
"Inosose-2, myo-F",0.0
"Benzene, 3-cyclohexen-1-yl--P",0.0
"Benzene, 4-ethenyl-1,2-dimethoxy--P",0.0
Methyl alpha-Arabinofuranoside-F,0.0
Benzeneacetamide-P,0.0
"Xylonic acid, delta-lactone-F",0.0
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]--P",0.0
"Benzenemethanamine, 2,3-dimethoxy--P",0.0
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy--P",0.0
Benzenepropanoic acid-P,0.0
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",0.0
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza--P",0.0
"Benzoic acid, methyl ester-P",0.0
"Benzoic acid, pentadecyl ester-P",0.0
Benzoic Acid-P,0.0
12-Oxooctadecanoate-F,0.0
Benzophenone-P,0.0
Benzyl alcohol-P,0.0
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",0.0
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",0.0
beta-D-Glucopyranose-P,0.0
beta-Hydroxypyruvic acid-P,0.0
beta-Lyxopyranose-P,0.0
beta-Methylphenethylamine-P,0.0
5-Hydroxyhexanoic acid-P,0.0
Bis(trimethylsilyl)acetylene-P,0.0
Bis(trimethylsilyl)histidine-P,0.0
Butanedioic acid-P,0.0
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]--P",0.0
Dihydrouracil-F,0.0
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]--P",0.0
Butylated Hydroxytoluene-P,0.0
Butylmethylamine-P,0.0
Cadaverine-P,0.0
Campesterol-P,0.0
"Carbonic acid, eicosyl vinyl ester-P",0.0
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)--P",0.0
"Cetaben, N,O-bis(trimethylsilyl)--P",0.0
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate-P",0.0
"Cholest-7-en-3-ol, (3beta,5alpha)--P",0.0
"Cholesta-3,5-dien-7-one-P",0.0
"Cholesta-3,5-diene-P",0.0
Pentadecanoic acid-F,0.0
Cholesterol-P,0.0
Cinnamic acid-P,0.0
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate-P,0.0
"cis-4,5-Dihydroxy-o-dithiane, 2O--P",0.0
4-Hydroxyphenyllactic acid-F,0.0
D-Arabinose-F,0.0
Cyclo(L-prolyl-L-valine)-P,0.0
cyclobutanecarboxylic acid-P,0.0
Cyclobutanol-P,0.0
N-Acetylglucosamine-F,0.0
Cyclohexanol-P,0.0
"Cyclohexanone, 3,3,5-trimethyl--P",0.0
"beta-D-Galactopyranoside, methyl-, acetate-F",0.0
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy--P",0.0
"Cyclopentaneacetic acid, 3-oxo-2-pentyl--P",0.0
"Cyclopentanone, 2,2,4-trimethyl--P",0.0
"D-(-)-Fructofuranose, pentakis-P",0.0
"D-(-)-Lyxose, tetrakis-P",0.0
"D-(-)-Ribofuranose, tetrakis-P",0.0
"D-(+)-Ribono-1,4-lactone (R,S,R)--P",0.0
Cholesterol-F,0.0
"D-(+)-Talofuranose, pentakis-P",0.0
D-Arabinose-P,0.0
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O--P",0.0
D-Fructose-P,0.0
"D-Isoleucine, N-acetyl--P",0.0
D-Leucylglycylglycine-P,0.0
D-Mannose-P,0.0
D-Proline-P,0.0
"D-Psicofuranose, pentakis-P",0.0
D-Ribose-P,0.0
D-Threitol-P,0.0
"D-Xylofuranose, 1,2,3,5-tetrakis-O--P",0.0
Decanoic acid-P,0.0
Dehydronorketamine-P,0.0
1-Tetradecanol-F,0.0
Arachidic acid-F,0.0
Delorazepam-P,0.0
Ketamine-F,0.0
Deoxycholic Acid-P,0.0
Desmosterol-P,0.0
Dicyclohexylamine-P,0.0
Dihydrouracil-P,0.0
Dimethyl fumarate-P,0.0
4-hydroxycyclohexylacetate-F,0.0
"Dimethyl hexopyranosiduronate, alpha-D--P",0.0
Dinoseb-P,0.0
Diphenyl ether-P,0.0
DL-Glyceraldehyde-P,0.0
DL-Ornithine-P,0.0
DL-Phenylalanine-P,0.0
"DL-Proline, 5-oxo--P",0.0
Dobutamine-P,0.0
Doconexent-P,0.0
Docosyl octyl ether-P,0.0
"Dodecanamide, N-(2-hydroxyethyl)--P",0.0
"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",0.0
Cyclo(L-prolyl-L-valine)-F,0.0
"Dodecane, 4,6-dimethyl--P",0.0
"Dodecanoic acid, 1-methylethyl ester-P",0.0
Dodecylcyclohexane-P,0.0
Dopamine-P,0.0
Decanoic acid-F,0.0
Ecgonine-P,0.0
Erythritol-P,0.0
"Erythrono-1,4-lactone, (Z)--P",0.0
"Ethanol, 2-(9-octadecenyloxy)--P",0.0
Ethanolamine-P,0.0
"Ethanone, 1-(2,5-dimethoxyphenyl)--P",0.0
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)--P",0.0
Ethyl alpha-D-glucopyranoside-P,0.0
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate-P,0.0
Fenitrothion-P,0.0
"2,6-Di-O-methyl-d-galactopyranose-F",0.0
"Furan, 2-pentyl--P",0.0
Galactopyranose-P,0.0
1-Hexacosene-F,0.0
