n1,n2,edge_dir
Spata13,Tributyl acetylcitrate,1
Strada,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1
Strada,Propylamine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",(pm)-alpha-Tocopherol acetate,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3'-Hydroxyacetophenone,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone", 5-Hydroxyhexanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Isoxaben,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Itaconic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",L-Asparagine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",L-Glutamic acid,1
Cebpd,1-Aminocyclopropanecarboxylic acid,-1
Cebpd,2-Hydroxy-3-methylbutyric acid,-1
Cebpd,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",-1
Cebpd,Acetoacetic acid,-1
1-Aminocyclopropanecarboxylic acid,3-Amino-2-piperidone,1
1-Aminocyclopropanecarboxylic acid,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",1
1-Aminocyclopropanecarboxylic acid,"3-Methylpiperazine-2,5-dione, (R)-",1
1-Aminocyclopropanecarboxylic acid,Glycine,1
Ddb1,"1-Butanamine, N,N-diethyl-",-1
"1-Butanamine, N,N-diethyl-",Igfbp2,-1
"1-Butanamine, N,N-diethyl-",Mfge8,-1
"1-Butanamine, N,N-diethyl-",Gprc5c,-1
"1-Butanamine, N,N-diethyl-",Pi4ka,-1
"1-Butanamine, N,N-diethyl-",Imp3,-1
"1-Butanamine, N,N-diethyl-","(R*,S*)-2,3-Dihydroxybutanoic acid",1
"1-Butanamine, N,N-diethyl-",1-Octanol,1
"1-Butanamine, N,N-diethyl-","1-Octene, 2-methyl-",1
"1-Butanamine, N,N-diethyl-","1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
"1-Butanamine, N,N-diethyl-",12-Oxooctadecanoate,1
"1-Butanamine, N,N-diethyl-",2-Ethyl-3-hydroxypropionic acid,1
"1-Butanamine, N,N-diethyl-","2-Propanone, bis(1-methylethyl)hydrazone",1
"1-Butanamine, N,N-diethyl-","2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
"1-Butanamine, N,N-diethyl-",3-Amino-5-morpholinomethyl-2-oxazolidinone,1
"1-Butanamine, N,N-diethyl-",3-Hydroxyisovaleric acid,1
"1-Butanamine, N,N-diethyl-",5-Henicosylresorcinol,1
"1-Butanamine, N,N-diethyl-","Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",1
"1-Butanamine, N,N-diethyl-",Butylmethylamine,1
"1-Butanamine, N,N-diethyl-","Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",1
"1-Butanamine, N,N-diethyl-",Dodecylcyclohexane,1
"1-Butanamine, N,N-diethyl-","Glycine, N-(N-DL-leucylglycyl)-",1
"1-Butanamine, N,N-diethyl-",Levulinic acid,1
"1-Butanamine, N,N-diethyl-",Myristic acid,1
Mfge8,12-Oxooctadecanoate,-1
Mfge8,Nitrosothymol,-1
Pi4ka,Nonadecanoic acid,-1
Imp3,1-Cyclopentylethanol,-1
1-Cyclopentylethanol,Ubc,-1
1-Cyclopentylethanol,1-Phenylethanol,-1
1-Cyclopentylethanol,1-Tetradecanol,1
1-Cyclopentylethanol,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
1-Cyclopentylethanol,10-Heptadecenoic acid,1
1-Cyclopentylethanol,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Cyclopentylethanol,2-Methyl-4-pentenoic acid,1
1-Cyclopentylethanol,2-Naphthol,1
1-Cyclopentylethanol,"2-Propanone, bis(1-methylethyl)hydrazone",1
1-Cyclopentylethanol,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
1-Cyclopentylethanol,3-Hydroxyisovaleric acid,1
1-Cyclopentylethanol,"3,5-Dimethylpyrazole",1
1-Cyclopentylethanol,"Benzaldehyde, 2,5-dimethyl-",1
1-Cyclopentylethanol,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
1-Cyclopentylethanol,"Benzoic acid, pentadecyl ester",1
1-Cyclopentylethanol,Benzophenone,1
1-Cyclopentylethanol,Cyclohexanol,1
1-Cyclopentylethanol,Dehydronorketamine,1
1-Cyclopentylethanol,Diphenyl ether,1
1-Cyclopentylethanol,Isofucosterol,1
1-Cyclopentylethanol,Metanephrine,1
1-Cyclopentylethanol,Neostigmine ,1
1-Cyclopentylethanol,Nonadecanoic acid,1
1-Cyclopentylethanol,Phenoxyacetic acid,1
1-Cyclopentylethanol,Phlorizin,1
1-Cyclopentylethanol,Phloroglucinol,1
1-Cyclopentylethanol,"Propanoic acid, 2-oxo-",1
1-Cyclopentylethanol,S-Methyl-L-cysteine,1
1-Cyclopentylethanol,Salsoline,1
1-Cyclopentylethanol,"Stigmast-5-ene, 3beta-",1
1-Cyclopentylethanol,L-Tyrosine,1
Tada1,"1-Decene, 8-methyl-",-1
Tada1,Benzophenone,-1
"1-Decene, 8-methyl-",Haus4,1
"1-Decene, 8-methyl-","2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
"1-Decene, 8-methyl-","9H-Fluorene, 9-methylene-",1
"1-Decene, 8-methyl-",Bis(trimethylsilyl)acetylene,1
"1-Decene, 8-methyl-",Butylmethylamine,1
"1-Decene, 8-methyl-","Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",1
Mrps5,alpha-Linolenic acid,-1
1-Deoxypentitol,Wbp11,1
1-Deoxypentitol,Dctn2,-1
1-Deoxypentitol,Dnajc7,-1
1-Deoxypentitol,Ndufs3,1
1-Deoxypentitol,Ubl3,1
1-Deoxypentitol,Eif3h,-1
1-Deoxypentitol,Opa1,1
1-Deoxypentitol,Fzr1,-1
1-Deoxypentitol,Tmem184c,1
1-Deoxypentitol,(pm)-alpha-Tocopherol acetate,1
1-Deoxypentitol,1-Tetradecanol,1
1-Deoxypentitol,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Deoxypentitol,2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,1
1-Deoxypentitol,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,2-Naphthol,1
1-Deoxypentitol,"3,5-Dimethylpyrazole",1
1-Deoxypentitol,9-Octadecenoic acid,1
1-Deoxypentitol,"Benzaldehyde, 2,5-dimethyl-",1
1-Deoxypentitol,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
1-Deoxypentitol,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1
1-Deoxypentitol,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",1
1-Deoxypentitol,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",1
1-Deoxypentitol,D-(-)-Citramalic acid,1
1-Deoxypentitol,"Furan, 2-pentyl-",1
1-Deoxypentitol,L-Threitol,1
1-Deoxypentitol,Methyl-3-methoxy-5-methyl benzoate,1
1-Deoxypentitol,N-Isovaleroylglycine,1
1-Deoxypentitol,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
1-Deoxypentitol,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
1-Deoxypentitol,S-Methyl-L-cysteine,1
1-Deoxypentitol,"Stigmast-5-ene, 3beta-",1
1-Deoxypentitol,Tartronic acid,1
1-Deoxypentitol,Triethanolamine,1
Wbp11,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
Wbp11,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
Wbp11,"6,7,4'-Trihydroxyisoflavone",1
Wbp11,"Benzoic acid, pentadecyl ester",1
Wbp11,Cadaverine,1
Wbp11,D-(-)-Citramalic acid,1
Wbp11,Dinoseb ,1
Wbp11,DL-Glyceraldehyde,1
Wbp11,Isofucosterol,1
Wbp11,Methyl aminoacetate,1
Wbp11,"N,O-Bis(trimethylsilyl)carbamate",1
Wbp11,Nonadecanoic acid,1
Wbp11,p-Toluic acid,1
Wbp11,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Dctn2,"Benzoic acid, pentadecyl ester",-1
Dctn2,beta-Lyxopyranose,-1
Dnajc7,"3-Hydroxy-2,3-dihydromaltol",-1
Dnajc7,4-Hydroxybenzeneacetic acid,-1
Dnajc7,"Dodecane, 4,6-dimethyl-",-1
Dnajc7,Triethanolamine,-1
Ndufs3,"Benzaldehyde, 2,5-dimethyl-",1
Ndufs3,Isofucosterol,1
Ndufs3,Methyl aminoacetate,1
Ndufs3,"Stigmast-5-ene, 3beta-",1
Ubl3,"1,3,5-Benzetriol",1
Ubl3,"2,3,4-Trihydroxybutyric acid tetrakis",1
Ubl3,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
Ubl3,"3-Hydroxy-2,3-dihydromaltol",1
Ubl3,4-Hydroxybenzeneacetic acid,1
Ubl3,beta-Lyxopyranose,1
Ubl3,Dinoseb ,1
Ubl3,Isofucosterol,1
Ubl3,Isopropyl palmitate,1
Ubl3,Methyl aminoacetate,1
Ubl3,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Ubl3,Propylamine,1
Ubl3,Tartronic acid,1
Ubl3,Triethanolamine,1
Eif3h,"Dodecane, 4,6-dimethyl-",-1
Opa1,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Opa1,beta-Lyxopyranose,1
Opa1,Isofucosterol,1
Opa1,"N,O-Bis(trimethylsilyl)carbamate",1
Opa1,p-Toluic acid,1
Opa1,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Opa1,Triethanolamine,1
Bnip1,"Benzoic acid, methyl ester",1
Fzr1,"2,4-Imidazolidinedione, 5,5-dimethyl-",-1
Fzr1,Nitrosothymol,-1
Tmem184c,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
Tmem184c,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
Tmem184c,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
Tmem184c,Triethanolamine,1
Apc2,1-Hexadecanol,1
Apc2,"1,2-Benzenedicarboxylic acid",1
Apc2,Decanoic acid,1
Apc2,Dihydrouracil,-1
Apc2,Ethanolamine,-1
Apc2,Glyceric acid,-1
Apc2,L-Isoleucine,-1
Apc2,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-1
1-Hexadecanol,Kpna4,-1
1-Hexadecanol,1-Hexanol,1
1-Hexadecanol,"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1
1-Hexadecanol,"Benzene, 3-cyclohexen-1-yl-",1
1-Hexadecanol,"D-Isoleucine, N-acetyl-",-1
1-Hexadecanol,Decanoic acid,1
1-Hexadecanol,Glucose,-1
1-Hexadecanol,L-5-Oxoproline,-1
1-Hexadecanol,Methyl isovanillate,-1
1-Hexadecanol,Octanoic acid,1
Gm43339,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Por,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Lpgat1,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Tmem204,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Aqp11,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Col8a1,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Ric3,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Dcaf12l1,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,"2,5-Dimethoxy-4-methylamphetamine",-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,4-Pyridinol,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Butylated Hydroxytoluene,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Glyoxime,-1
Por,"Glycine, N-(1-oxobutyl)-",1
Por,Uracil,1
Lpgat1,10-Heptadecenoic acid,1
Lpgat1,2-Amino-4-methylphenol,1
Lpgat1,3-Hexenedinitrile,1
Lpgat1,"6,7,4'-Trihydroxyisoflavone",1
Lpgat1,p-Toluic acid,1
Flcn,2-Hydroxybutyric acid,1
Tmem204,N-Isovaleroylglycine,1
Ric3,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
Ric3,Aceturic acid,1
Ric3,"D-(-)-Fructofuranose, pentakis",-1
Dcaf12l1,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Dcaf12l1,"Benzoic acid, pentadecyl ester",1
Dcaf12l1,Butylated Hydroxytoluene,1
Dcaf12l1,Latanoprost lactone diol,-1
Dcaf12l1,"N,O-Bis(trimethylsilyl)carbamate",1
Dcaf12l1,p-Toluic acid,1
Glod4,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",1
Glod4,cyclobutanecarboxylic acid,1
Glod4,L-5-Oxoproline,1
Glod4,L-Aspartic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",1-Monoacetin,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",10-Heptadecenoic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine","3-Methylpiperazine-2,5-dione, (R)-",1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",5-Hydroxytryptophan,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Benzophenone,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Cholesterol,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Cyclohexanol,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Diphenyl ether,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",L-Aspartic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",L-Glutamic acid,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Neostigmine ,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Phenoxyacetic acid,1
Niban1,"1-Octanol, 2-butyl-",-1
Niban1,Atrazine desethyl,1
"1-Octanol, 2-butyl-","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",1
"1-Octanol, 2-butyl-","Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1
"1-Octanol, 2-butyl-",Naphthofluorescein,-1
"1-Octene, 2-methyl-",1-Octanol,1
"1-Octene, 2-methyl-","1-Phenyl-1,2-ethanediol",1
"1-Octene, 2-methyl-",2-Ethyl-3-hydroxypropionic acid,1
"1-Octene, 2-methyl-",5-Henicosylresorcinol,1
"1-Octene, 2-methyl-",Benzeneacetamide,-1
"1-Octene, 2-methyl-",Butylmethylamine,1
"1-Octene, 2-methyl-","Glycine, N-(N-DL-leucylglycyl)-",1
"1-Octene, 2-methyl-",Levulinic acid,1
Mafg,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
Mafg,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
Mafg,Aceturic acid,1
Mafg,Dinoseb ,1
Mafg,Isofucosterol,1
Mafg,Isopropyl palmitate,1
Dynlt2b,1-Phenethylamine,1
Dynlt2b,10-Heptadecenoic acid,1
Dynlt2b,2-Hydroxy-3-methylbutyric acid,1
Dynlt2b,5-Hydroxyquinoline,1
1-Phenethylamine,mt-Tl1,-1
1-Phenethylamine,10-Heptadecenoic acid,1
1-Phenethylamine,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
1-Phenethylamine,5-Hydroxytryptophan,1
1-Phenethylamine,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
1-Phenethylamine,Cadaverine,1
1-Phenethylamine,"Furan, 2-pentyl-",1
1-Phenethylamine,"L-Tryptophan, N-acetyl-1",1
1-Phenethylamine,"Stigmast-5-ene, 3beta-",1
1-Phenethylamine,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
mt-Tl1,DL-Glyceraldehyde,-1
mt-Tl1,L-Aspartic acid,-1
Cope,"1-Phenyl-1,2-ethanediol",-1
"1-Phenyl-1,2-ethanediol",Nt5m,-1
"1-Phenyl-1,2-ethanediol",Benzeneacetamide,-1
"1-Phenyl-1,2-ethanediol",Octocrylene,1
Mfsd2a,"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Lactic Acid,1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Mirin,-1
Tatdn2,"1,1'-Biphenyl, 3,4-diethyl-",-1
Tatdn2,2-Aminoadipic acid,-1
Tatdn2,"Inosose-2, 1,3,4,5,6-pentakis-",-1
Tatdn2,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-1
"1,1'-Biphenyl, 3,4-diethyl-",10-Heptadecenoic acid,1
"1,1'-Biphenyl, 3,4-diethyl-",4-Cumylphenol,1
"1,1'-Biphenyl, 3,4-diethyl-",Butylmethylamine,1
"1,1'-Biphenyl, 3,4-diethyl-",Cadaverine,1
"1,1'-Biphenyl, 3,4-diethyl-","Stigmast-5-ene, 3beta-",1
"1,1'-Biphenyl, 3,4-diethyl-","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",1
"1,1'-Biphenyl, 3,4-diethyl-","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
"1,2-Benzenedicarboxylic acid","(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1
"1,2-Benzenedicarboxylic acid","Acetic acid, bis[(trimethylsilyl)oxyl]-",1
"1,2-Benzenedicarboxylic acid","Benzenemethanamine, 2,3-dimethoxy-",1
"1,2-Benzenedicarboxylic acid",Benzyl alcohol,1
"1,2-Benzenedicarboxylic acid",Boric acid,1
"1,2-Benzenedicarboxylic acid",Decanoic acid,1
"1,2-Benzenedicarboxylic acid",Lactic Acid,1
Mrps18a,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
Mrps18a,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",-1
Mrps18a,D-(-)-Citramalic acid,-1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","(R*,S*)-2,3-Dihydroxybutanoic acid",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1-(4-Hydroxybenzylidene)acetone,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1-Monoacetin,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",12-Oxooctadecanoate,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Ethyl-3-hydroxypropionic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Heptenoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Methyl-4-pentenoic acid,1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",2-Naphthol,1
